Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2016-10-02,1.01,5006659.75,2488198.8,1053485.59,17352.41,1447622.95,1091904.2,338402.33,17316.42,conventional,2016,SouthCentral
2017-07-09,1.19,257780.31,,84932.95,2084.36,99081.02,89396.86,2634.16,7050.0,conventional,2017,RichmondNorfolk
2015-07-12,1.09,152991.78,90781.1,17434.57,9746.41,35029.7,29736.49,5171.88,,conventional,2015,Nashville
2018-01-21,1.16,482904.74,312991.46,36478.07,1521.7,131913.51,72049.51,59856.21,7.79,,2018,Orlando
2015-02-08,1.73,5749.75,56.66,2117.25,855.4,2720.44,2635.69,84.75,0.0,organic,2015,RaleighGreensboro
2016-12-18,1.26,1241381.71,,954802.6,15428.57,256972.37,215851.19,39174.98,,conventional,2016,NewYork
2015-08-09,2.03,86211.24,23147.23,52640.84,0.0,10423.17,10423.17,0.0,,organic,2015,California
2016-08-21,1.45,408490.7,14771.84,215056.47,2558.5,176103.89,156783.72,17277.92,,conventional,2016,Philadelphia
2017-10-15,1.92,6689.14,2439.7,3012.02,0.0,1237.42,1237.42,0.0,0.0,organic,2017,Sacramento
2018-03-25,0.56,2120511.03,837700.97,162473.38,4190.48,1116146.2,952254.7,161188.17,2703.33,conventional,2018,Houston
2016-05-08,1.31,13681.17,,5592.9,0.0,3544.68,416.67,3128.01,,organic,2016,LasVegas
2016-07-10,1.51,1266199.75,15424.35,700324.85,38821.41,511629.14,423617.35,84322.87,,conventional,2016,NewYork
2016-02-28,1.29,824092.61,,445285.06,39537.9,100727.2,99966.0,745.56,,conventional,2016,SanFrancisco
2015-05-24,1.82,22950.59,7408.52,14746.61,3.33,792.13,0.0,792.13,,organic,2015,Portland
2016-03-20,1.17,87881.33,1457.19,50816.15,1224.55,34383.44,23273.12,11110.32,0.0,conventional,2016,Pittsburgh
2015-04-26,0.96,265739.79,179543.83,9195.1,288.0,76712.86,72727.69,3985.17,,conventional,2015,NewOrleansMobile
2015-10-18,1.51,901.53,6.97,14.56,0.0,880.0,880.0,0.0,0.0,organic,2015,MiamiFtLauderdale
2015-09-27,0.91,664201.67,364703.64,229488.26,9974.5,60035.27,59972.02,63.25,,conventional,2015,PhoenixTucson
2015-03-22,1.33,1192732.41,22713.33,884992.9,1650.73,283375.45,223369.68,60005.77,,conventional,2015,NewYork
2017-07-16,1.44,5473.09,6.65,14.62,0.0,5451.82,5448.49,3.33,,organic,2017,MiamiFtLauderdale
2018-02-11,1.4,468936.03,,129399.46,631.78,240742.98,136973.79,103420.83,348.36,conventional,2018,Seattle
2015-07-26,1.81,3851.22,825.68,1299.64,416.03,1309.87,775.67,534.2,,organic,2015,SouthCarolina
2015-11-29,0.75,724915.6,449043.34,208439.29,9770.44,57662.53,57662.53,0.0,,conventional,2015,PhoenixTucson
2015-12-20,1.59,3569.54,,3008.82,0.0,513.71,495.93,17.78,,organic,2015,Roanoke
2018-01-14,1.82,207999.67,33869.12,47435.14,433.52,126261.89,89115.78,37133.99,,organic,2018,West
2016-10-09,1.01,276819.57,3166.45,100995.03,1223.02,171435.07,21810.18,149624.89,,conventional,2016,CincinnatiDayton
2015-03-29,1.64,9959.6,,4490.5,0.0,111.38,111.38,0.0,,organic,2015,Sacramento
2016-08-07,0.92,1040953.31,,239657.73,5032.97,181492.43,121223.82,60268.61,0.0,conventional,2016,Houston
2015-05-03,1.08,238140.96,,162213.47,7282.09,57176.48,18315.96,37361.33,,conventional,2015,CincinnatiDayton
2015-01-11,1.52,65483.08,,30445.75,3170.11,17296.48,16715.45,581.03,,,2015,Midsouth
2017-12-10,1.59,2646.13,,439.38,2.48,2148.05,2146.67,1.38,,organic,2017,Jacksonville
2015-02-22,0.92,516149.11,301983.87,151869.53,14484.65,47811.06,42234.77,5543.66,,conventional,2015,SanDiego
2016-11-13,2.68,5260.62,,3074.13,20.77,2150.49,2142.8,7.69,0.0,organic,2016,HartfordSpringfield
2017-02-05,0.93,30857.91,7458.6,18.05,0.0,23381.26,23381.26,0.0,,organic,2017,Houston
2016-02-28,0.99,188077.25,11031.35,107091.35,16742.17,53212.38,26221.88,23948.23,,conventional,2016,Indianapolis
2017-12-24,1.31,57784.05,2688.4,34404.86,45.22,20645.57,17602.68,3042.89,,conventional,2017,Syracuse
2015-01-25,1.47,1278.14,204.19,10.61,0.0,1063.34,1063.34,0.0,,organic,2015,NewOrleansMobile
2017-10-22,1.41,167135.85,97915.36,9503.17,252.39,59464.93,49860.59,9599.22,5.12,conventional,2017,Nashville
2016-07-10,1.13,17311.07,2275.95,6735.0,0.0,8300.12,1524.08,6776.04,,organic,2016,Atlanta
2015-02-01,0.91,4874124.41,,2948564.71,510153.65,646531.7,479453.25,126925.79,40152.66,conventional,2015,GreatLakes
2015-06-21,1.33,456983.44,16066.69,310906.06,1155.21,128855.48,117744.63,11040.67,,conventional,2015,Philadelphia
2015-09-27,1.79,1602.79,24.36,1309.08,0.0,269.35,206.67,62.68,,organic,2015,Louisville
2016-06-19,2.26,37403.19,3233.43,14646.75,174.74,19348.27,18633.3,714.97,,organic,2016,NewYork
2016-07-31,1.14,7313.26,16.14,576.55,0.0,6720.57,6710.26,10.31,,organic,2016,Boston
2017-12-03,1.26,152697.0,87017.0,9779.0,273.0,55628.0,41484.0,13951.0,193.0,conventional,2017,Jacksonville
2017-12-31,0.75,986474.74,422070.44,283040.88,12415.52,268947.9,173098.72,93945.85,1903.33,conventional,2017,PhoenixTucson
2015-12-20,1.11,180186.23,,100758.01,158.29,55158.59,53929.04,1229.55,,conventional,2015,HarrisburgScranton
2017-07-09,1.06,39591.12,8288.59,577.48,0.0,30725.05,30660.35,64.7,0.0,,2017,DallasFtWorth
2015-05-24,1.84,4440.45,75.43,178.79,15.02,4171.21,4171.21,0.0,,organic,2015,HarrisburgScranton
2015-03-22,1.1,426180.78,153885.51,213514.26,16449.01,42332.0,42292.09,37.97,,conventional,2015,Portland
2016-10-09,2.22,10499.71,908.41,7917.99,0.0,1673.31,1673.31,0.0,,organic,2016,SanDiego
2015-04-12,1.39,43407.79,17119.09,17886.3,0.0,8402.4,8402.4,0.0,0.0,organic,2015,LosAngeles
2016-08-21,1.22,603007.72,150776.14,190694.58,13732.79,247804.21,119819.7,127269.23,,conventional,2016,Denver
2015-03-01,1.09,1619341.49,854129.32,460986.95,11417.67,292807.55,291293.85,540.74,,conventional,2015,Plains
2016-05-15,0.86,317621.52,131370.13,107124.85,1468.26,77658.28,41031.25,36627.03,,conventional,2016,LasVegas
2015-03-22,1.1,74725.33,32960.85,28457.8,2400.38,10906.3,10906.3,0.0,,conventional,2015,Spokane
2015-11-08,1.12,1285586.97,513609.22,467808.56,19975.92,284193.27,266376.52,16399.34,,conventional,2015,Plains
2016-05-01,0.87,819111.24,,261525.49,15299.33,389134.75,155354.69,231175.89,2604.17,conventional,2016,Denver
2015-05-24,1.9,5495.95,371.01,1693.43,18.14,3413.37,3413.37,0.0,,organic,2015,Philadelphia
2016-12-04,0.97,398859.76,129743.58,95284.48,114.33,173717.37,65178.82,108538.55,0.0,conventional,2016,Orlando
2015-08-23,1.82,3056.14,,55.0,25.21,1662.86,1662.86,0.0,,organic,2015,Jacksonville
2015-07-26,0.8,1191310.92,661845.98,406523.56,6417.32,116524.06,97727.08,18793.29,3.69,conventional,2015,DallasFtWorth
2016-01-10,1.2,3528.15,44.29,1435.6,3.85,2044.41,0.0,2044.41,,organic,2016,Spokane
2018-01-21,1.48,9495.46,281.81,1266.88,0.0,7884.46,4149.72,3734.74,,organic,2018,Indianapolis
2015-09-06,0.97,175977.6,92988.8,30510.75,9638.66,42839.39,27102.45,15494.02,,conventional,2015,Nashville
2015-01-04,1.54,61615.1,3633.93,42963.06,0.0,15018.11,9763.55,5254.56,,organic,2015,GreatLakes
2018-01-21,1.67,7935.53,219.52,1633.41,0.0,6082.6,3524.73,2557.87,,organic,2018,Roanoke
2018-02-11,1.05,452805.55,213633.63,65654.71,3577.01,169940.2,126052.2,40667.08,3220.92,conventional,2018,SouthCarolina
2016-11-20,1.32,4253815.59,1513797.4,1394929.07,93901.07,1251188.05,1161049.94,61429.08,,conventional,2016,California
2015-06-21,1.66,11100.27,5294.94,4443.29,0.0,1362.04,1035.3,326.74,,organic,2015,WestTexNewMexico
2017-09-24,1.96,113272.89,,48552.76,24966.57,37652.09,26290.1,3741.32,,,2017,GrandRapids
2015-05-10,1.4,160570.28,77103.7,70434.57,0.0,13032.01,13032.01,0.0,0.0,organic,2015,California
2016-03-27,0.9,225485.9,3097.47,131467.29,16191.17,74729.97,18832.18,52163.65,,conventional,2016,CincinnatiDayton
2016-12-25,0.82,292038.68,107317.8,43301.69,7606.75,133812.44,54017.79,79794.65,,conventional,2016,LasVegas
2015-09-13,2.36,2868.18,49.48,2509.01,2.75,306.94,306.94,0.0,,organic,2015,HartfordSpringfield
2016-09-25,1.19,264726.41,141795.96,34973.15,892.33,87064.97,58016.11,14213.86,,conventional,2016,NewOrleansMobile
2017-07-02,1.06,376795.81,,48964.77,8471.78,189740.23,70018.95,119721.28,,conventional,2017,LasVegas
2017-04-16,1.52,144788.05,65731.57,20965.11,237.17,57854.2,55907.7,77.36,,conventional,2017,StLouis
2017-06-04,2.15,26345.64,1029.51,13920.73,217.02,11178.38,11174.92,3.46,,organic,2017,BaltimoreWashington
2015-07-12,1.18,182856.82,23580.7,56317.45,35107.11,67851.56,65681.23,2170.33,,conventional,2015,Charlotte
2017-01-22,1.93,15417.31,9.6,969.46,0.0,14438.25,14438.25,0.0,,organic,2017,Boston
2018-03-11,1.23,134625.32,40798.11,15527.17,1089.04,77211.0,48023.13,29181.2,,conventional,2018,Pittsburgh
2016-08-21,1.87,10605.21,882.35,4181.99,6.88,5533.99,5365.02,168.97,,organic,2016,Philadelphia
2015-07-12,1.7,8904.2,4829.01,2707.82,759.55,607.82,607.82,0.0,0.0,organic,2015,BaltimoreWashington
2015-08-16,1.17,465897.27,180693.46,190950.32,15332.72,78920.77,78821.71,94.95,4.11,conventional,2015,Portland
2017-03-26,1.27,16209.23,1653.21,5804.09,0.0,8751.93,146.67,8605.26,,organic,2017,Atlanta
2015-04-05,1.53,4820.36,418.56,74.17,0.0,4327.63,4327.63,0.0,,organic,2015,NewOrleansMobile
2015-01-11,2.03,14817.97,1744.44,10901.43,60.93,2111.17,2111.17,0.0,0.0,organic,2015,NewYork
2015-08-23,2.21,17148.39,3696.01,12224.75,1.64,1225.99,0.0,1225.99,,organic,2015,Portland
2015-09-06,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,,conventional,2015,GrandRapids
2017-05-28,1.13,3243908.89,1296066.67,466479.64,102414.38,1378948.2,1324066.55,300.84,,conventional,2017,LosAngeles
2017-01-22,0.54,1601222.68,909748.65,296612.15,15561.81,379300.07,98982.8,280317.27,0.0,conventional,2017,PhoenixTucson
2015-02-01,0.99,70873.6,1353.9,60017.2,179.32,9323.18,9170.82,152.36,,conventional,2015,Albany
2017-11-12,2.15,9048.5,16.49,3865.41,176.72,4989.88,4734.38,255.5,0.0,organic,2017,Charlotte
2016-07-17,1.76,46645.35,3982.86,22440.03,886.04,19336.42,13280.84,6055.58,0.0,organic,2016,Plains
2015-11-01,0.97,391514.43,,72749.38,100.62,90340.3,44449.47,45890.83,,conventional,2015,Tampa
2016-03-27,0.97,3557777.32,370933.32,1846740.22,464302.08,875801.7,541168.93,286623.54,,conventional,2016,GreatLakes
2015-12-20,1.13,126262.26,2630.11,85259.91,3211.51,35160.73,30547.62,2288.36,,conventional,2015,GrandRapids
2017-03-05,0.48,50890.73,,4138.84,0.0,46034.32,1385.06,44649.26,,organic,2017,Detroit
2018-02-04,1.44,96702.5,1589.03,16827.96,118.89,78166.62,72587.74,5578.88,0.0,organic,2018,Southeast
2018-03-18,1.02,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,,conventional,2018,California
2016-09-18,1.52,9705.5,109.45,3995.57,251.49,5348.99,3302.03,2046.96,0.0,organic,2016,RichmondNorfolk
2017-07-16,1.39,490940.46,,404809.72,11916.24,62154.18,12580.97,46560.98,,conventional,2017,NorthernNewEngland
2016-09-25,1.5,5873.36,1707.38,708.57,0.0,3457.41,1017.25,2440.16,,organic,2016,StLouis
2015-09-20,0.99,329684.97,201392.27,51930.95,119.94,76241.81,36956.49,39285.32,,conventional,2015,Orlando
2017-07-02,2.05,8342.87,,5019.56,219.17,2964.45,2841.94,122.51,,organic,2017,RaleighGreensboro
2015-08-09,1.0,167387.9,64121.12,52440.39,20857.42,29968.97,20668.0,7460.64,,conventional,2015,Columbus
2016-07-17,1.17,336050.16,144883.03,77242.5,14172.92,99751.71,75310.1,24436.61,,conventional,2016,SouthCarolina
2015-09-13,1.08,464305.03,,199953.93,21645.98,51402.37,46655.35,4747.02,,conventional,2015,SanDiego
2018-03-25,1.66,15502.38,728.9,4308.74,0.0,10464.74,7398.87,3065.87,0.0,organic,2018,CincinnatiDayton
2017-01-29,2.7,17708.49,7224.2,7671.88,2.86,2809.55,2809.55,0.0,0.0,organic,2017,SanFrancisco
2016-03-06,1.79,3720.67,155.88,2740.17,376.34,448.28,443.33,4.95,0.0,organic,2016,RaleighGreensboro
2015-06-14,1.75,6913.18,203.17,2924.84,1010.38,2774.79,2179.92,594.87,,organic,2015,RaleighGreensboro
2015-07-26,1.93,98449.84,31604.24,57990.08,0.0,8855.52,8855.52,0.0,,organic,2015,California
2016-05-08,1.04,272057.12,1949.46,201017.01,5353.11,63737.54,56652.84,6645.68,,conventional,2016,GrandRapids
2016-10-30,1.77,13787.12,687.53,10103.65,0.0,2995.94,826.9,2169.04,0.0,organic,2016,Detroit
2015-07-19,1.85,6428.81,4840.08,1182.27,0.0,406.46,223.33,183.13,0.0,organic,2015,PhoenixTucson
2017-07-09,1.29,21313.42,172.45,4678.2,0.0,16462.77,250.82,16211.95,0.0,organic,2017,CincinnatiDayton
2015-05-24,1.8,2279.15,7.44,103.94,0.0,2167.77,2167.77,0.0,0.0,organic,2015,Syracuse
2015-05-17,1.04,234579.34,10239.98,150323.91,14523.82,59491.63,18091.92,38536.09,,conventional,2015,CincinnatiDayton
2017-07-16,2.22,151281.1,20505.23,50838.62,1247.45,78689.8,32458.05,46231.75,,organic,2017,West
2017-05-14,2.13,10398.91,,444.34,11.48,9660.85,9660.85,0.0,0.0,organic,2017,HarrisburgScranton
2015-05-31,0.97,76689.38,,7421.36,4028.3,7866.15,7860.31,5.84,,conventional,2015,Boise
2016-07-10,1.01,158961.77,46152.7,54601.35,140.66,58067.06,47150.09,5153.64,,conventional,2016,Roanoke
2016-05-08,0.77,2740587.86,26384.21,2283465.22,21633.51,409104.92,349589.72,59095.76,419.44,conventional,2016,NewYork
2018-03-04,1.03,332378.96,190521.47,24646.65,2564.0,114646.84,97910.59,16489.58,,,2018,NewOrleansMobile
2017-12-31,1.5,5756.97,147.66,1513.56,0.0,4095.75,3747.09,348.66,0.0,organic,2017,Roanoke
2015-03-01,0.99,169423.5,121799.85,9712.84,10894.89,27015.92,20732.64,6153.5,,,2015,Nashville
2017-07-16,0.92,973521.7,499391.8,211064.2,12355.98,250709.72,141156.76,108849.63,703.33,conventional,2017,PhoenixTucson
2016-06-26,1.07,367778.6,150191.51,90300.07,18403.06,108883.96,90996.76,17790.53,96.67,conventional,2016,SouthCarolina
2017-11-05,2.33,1886.42,45.0,504.52,0.0,1336.9,383.32,953.58,,organic,2017,Boise
2016-12-04,2.0,117562.6,11973.84,36254.74,401.31,68932.71,68362.84,569.87,,organic,2016,Northeast
2016-05-01,1.38,4413.98,144.42,1825.03,0.0,2444.53,1424.01,1020.52,0.0,organic,2016,Indianapolis
2015-12-13,1.59,24059.71,876.48,23109.9,0.0,73.33,73.33,0.0,0.0,organic,2015,Chicago
2015-10-11,1.24,653560.14,34707.02,392008.6,58490.1,168354.42,163669.01,4685.41,,conventional,2015,BaltimoreWashington
2016-08-14,1.14,591638.12,103908.49,158811.63,2368.4,326549.6,326095.86,88.97,,conventional,2016,Seattle
2017-04-09,0.89,65820.33,11793.22,2019.38,76.45,51931.28,47908.39,4022.89,,,2017,Denver
2015-09-20,0.96,3496412.09,2000380.63,663554.32,27931.94,804545.2,382666.89,421701.4,,conventional,2015,Southeast
2016-07-24,1.54,16285.84,,9420.9,0.0,5895.72,690.15,5205.57,,,2016,Detroit
2017-08-13,1.35,214146.34,,81849.06,1853.27,75096.98,67332.72,4184.26,,conventional,2017,RichmondNorfolk
2017-01-15,0.73,50686.37,18780.82,3010.21,270.75,28624.59,15918.63,12705.96,,organic,2017,Denver
2018-02-25,0.99,1018614.31,166753.37,254657.74,14153.31,583049.89,137052.52,445944.87,,conventional,2018,Denver
2015-11-22,1.54,1158.22,,214.88,0.0,556.58,248.27,308.31,,organic,2015,Pittsburgh
2017-01-29,0.8,15828.0,241.14,4263.69,0.0,11323.17,446.01,10877.16,0.0,organic,2017,CincinnatiDayton
2016-04-10,2.33,25141.16,1173.24,22169.11,0.0,1798.81,1798.81,0.0,,organic,2016,SanFrancisco
2017-11-12,1.52,1122350.0,,667319.0,710.0,402660.0,369347.0,33312.0,0.0,conventional,2017,NewYork
2015-09-20,1.65,2119.22,291.65,82.54,0.0,1745.03,1745.03,0.0,,organic,2015,NewOrleansMobile
2016-01-17,1.66,4137.6,147.2,2088.92,436.7,1464.78,1260.66,204.12,,organic,2016,RaleighGreensboro
2016-07-17,1.58,7940.49,342.54,3579.56,1379.56,2638.83,2625.5,13.33,,organic,2016,Charlotte
2016-05-22,1.36,3722.4,106.92,1841.73,0.0,1773.75,864.81,908.94,,organic,2016,Indianapolis
2016-10-02,1.26,440044.4,182418.33,69411.24,140.88,188073.95,104367.67,83706.28,0.0,conventional,2016,Atlanta
2016-07-03,1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,,conventional,2016,California
2015-10-25,1.56,4336.41,,3016.52,0.0,1257.59,690.0,567.59,0.0,organic,2015,Roanoke
2018-01-07,1.4,103034.09,1359.47,16209.36,194.07,85271.19,78886.47,6384.72,,organic,2018,Southeast
2015-11-08,1.4,599884.32,165981.13,319176.32,36598.97,78127.9,77364.54,693.33,,conventional,2015,SanFrancisco
2016-09-11,1.58,136492.43,1710.59,76987.54,6085.4,51708.9,46524.9,5159.92,,conventional,2016,GrandRapids
2015-03-22,1.25,41439.59,,12861.93,0.0,6243.6,6243.6,0.0,,organic,2015,LosAngeles
2016-10-23,1.78,213547.17,4201.36,152903.95,194.14,56247.72,56074.0,104.28,69.44,conventional,2016,HartfordSpringfield
2015-08-30,1.09,142153.55,,21072.35,7912.88,30401.34,24581.81,5819.53,,conventional,2015,Nashville
2015-08-16,1.12,351074.46,4402.25,292976.9,886.72,52808.59,51496.76,1311.83,,conventional,2015,HartfordSpringfield
2017-01-01,0.93,560310.35,149666.2,206181.12,15014.45,189448.58,150517.04,37802.65,,conventional,2017,SanDiego
2017-05-14,1.56,410450.05,152535.19,199991.54,1396.48,56526.84,54722.49,509.35,,conventional,2017,Sacramento
2015-05-31,1.12,543908.18,244319.84,185303.96,14394.68,99889.7,99789.03,97.35,,conventional,2015,Seattle
2016-11-06,1.63,57178.2,3212.04,43024.32,36.4,10905.44,10474.09,431.35,,conventional,2016,Albany
2016-11-20,1.27,62526.51,28834.32,2463.45,7123.14,24105.6,24091.47,2.86,11.27,conventional,2016,Boise
2017-01-08,1.6,2916.96,189.89,1297.6,0.0,1429.47,1278.26,151.21,,organic,2017,Indianapolis
2016-05-15,0.75,290603.88,69857.38,10440.9,46.32,210259.28,179609.78,30236.34,,conventional,2016,StLouis
2015-03-15,1.13,254974.87,107980.24,31613.46,48302.85,67078.32,62158.56,1375.92,3543.84,conventional,2015,Detroit
2015-06-07,1.28,155730.59,16121.1,80781.48,10648.98,48179.03,30541.64,15866.46,,conventional,2015,Indianapolis
2017-03-19,1.79,639050.82,,358216.27,6446.38,89047.99,87289.79,342.06,1416.14,conventional,2017,SanFrancisco
2017-08-20,1.7,124908.76,2503.59,47876.89,29038.08,45490.2,30576.74,5002.47,,conventional,2017,GrandRapids
2016-01-31,2.3,23630.61,1637.6,21868.98,0.0,124.03,86.82,37.21,0.0,organic,2016,SanFrancisco
2015-04-12,1.71,1742.87,0.0,47.91,0.0,1694.96,1694.96,0.0,,organic,2015,Syracuse
2017-02-05,0.93,38945.01,,5756.42,14.59,29412.06,960.58,28451.48,,organic,2017,Portland
2017-03-26,1.67,48330.46,1252.26,43428.38,0.0,3649.82,3645.38,4.44,0.0,organic,2017,Chicago
2016-07-31,1.12,595856.48,93422.28,157723.11,2598.83,342112.26,341834.97,241.87,,conventional,2016,Seattle
2015-02-08,1.44,5184.57,,3221.39,0.0,1881.27,1583.33,297.94,,organic,2015,Roanoke
2015-04-19,1.39,66454.5,44632.62,5565.23,31.07,16225.58,15914.33,311.25,,organic,2015,SouthCentral
2017-03-05,0.94,62976.43,23363.47,3586.2,23.18,36003.58,34708.32,1295.26,,organic,2017,Denver
2016-06-05,1.26,634989.55,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,,conventional,2016,Boston
2016-07-10,1.15,359346.63,,92115.84,93.56,125571.71,87917.71,26862.89,,conventional,2016,Tampa
2015-02-22,1.18,226965.26,151270.02,22481.35,66.79,53147.1,36700.48,16446.62,,conventional,2015,Orlando
2015-10-25,1.64,30717.28,3595.24,13212.07,311.49,13598.48,7405.56,6192.92,,organic,2015,Plains
2016-01-03,1.61,21072.22,,4127.37,1756.97,13885.59,869.14,13016.45,,organic,2016,NewYork
2018-01-07,1.77,2553.9,42.6,949.08,0.0,1562.22,552.06,1010.16,,organic,2018,Boise
2016-11-06,1.51,426159.64,176243.94,96964.16,232.81,152718.73,53017.4,99149.94,,conventional,2016,MiamiFtLauderdale
2018-02-18,1.24,443312.68,,233345.32,236.22,142114.68,117913.98,22366.81,,conventional,2018,Philadelphia
2016-07-24,2.17,4109.11,2932.78,193.15,33.18,950.0,940.0,10.0,,organic,2016,Jacksonville
2015-09-27,1.08,253422.99,,72273.16,18765.64,51329.38,42223.65,9105.73,,conventional,2015,SouthCarolina
2016-06-19,0.86,6964845.92,,1600273.86,140268.18,2419020.89,1643598.7,767883.69,,conventional,2016,West
2015-12-20,1.18,264155.74,4806.75,212205.34,184.96,46958.69,45981.69,977.0,0.0,conventional,2015,HartfordSpringfield
2017-10-08,2.06,67166.62,6353.85,16664.55,133.03,44015.19,43893.94,121.25,0.0,organic,2017,NewYork
2017-06-04,1.27,4579.54,72.25,651.54,0.0,3855.75,635.33,3220.42,0.0,,2017,Boise
2016-03-20,1.27,1045450.41,,352698.21,9425.64,578257.49,252881.52,325375.97,,,2016,TotalUS
2015-08-09,1.66,13132.64,,4109.96,836.42,4239.56,4225.93,13.63,,organic,2015,BaltimoreWashington
2017-10-01,1.39,11486.81,277.8,111.48,0.0,11097.53,11092.17,5.36,,organic,2017,BuffaloRochester
2017-05-14,1.46,15466.97,988.48,7007.8,0.0,7470.69,239.81,7230.88,,organic,2017,Atlanta
2016-11-06,1.41,114207.94,55230.85,23397.14,1603.54,33976.41,32556.59,1419.82,,conventional,2016,Columbus
2015-09-06,0.99,375737.02,232502.52,56930.16,82.75,86221.59,43014.65,43206.94,0.0,conventional,2015,Orlando
2016-04-24,1.39,6498.57,1393.96,52.58,0.0,5052.03,5048.7,3.33,0.0,organic,2016,MiamiFtLauderdale
2015-05-10,1.13,9466.36,369.96,4669.91,18.16,4408.33,750.0,3658.33,,organic,2015,Nashville
2015-01-25,1.17,409343.56,4730.77,288094.65,45.98,116472.16,115538.05,934.11,,,2015,Boston
2016-06-05,0.92,473131.2,,90921.04,123670.88,136769.39,94467.61,3849.16,,conventional,2016,Detroit
2018-03-11,1.31,324172.31,,117026.23,0.0,199137.6,158988.83,40148.77,,organic,2018,GreatLakes
2015-02-08,1.4,22798.51,3017.93,7175.41,9.63,12595.54,2293.33,10302.21,,organic,2015,Denver
2015-11-22,1.01,148242.89,44462.58,69493.08,6545.55,27741.68,27736.4,2.64,,conventional,2015,RichmondNorfolk
2016-07-10,1.58,2173.2,31.76,113.57,0.0,2027.87,2027.87,0.0,0.0,organic,2016,Albany
2017-10-08,2.27,6086.65,,733.82,0.0,5333.8,2024.86,3308.94,,organic,2017,StLouis
2017-06-25,1.27,11077.27,,2957.15,0.0,8025.82,2124.45,5901.37,,organic,2017,Nashville
2016-04-24,0.72,242277.45,132004.8,35758.91,10151.42,64362.32,54682.15,8238.93,1441.24,conventional,2016,Columbus
2015-09-27,1.71,7891.05,1434.64,4977.0,0.0,1479.41,456.67,1022.74,,organic,2015,Detroit
2017-07-09,1.61,22122.61,564.97,10263.73,0.0,11293.91,4751.26,6542.65,,organic,2017,Atlanta
2017-07-16,2.33,28189.28,,8104.86,5.04,16948.57,275.55,16673.02,,organic,2017,Portland
2016-10-09,2.39,5634.61,1178.65,4135.76,0.0,320.2,320.2,0.0,,organic,2016,Sacramento
